----------------------
Number of frames OK and finally false: 0
----------------------
-- Osc per ite (false fr) --
--- Nat Nat               --
Ite	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63	f64	f65	f66	f67	f68	f69	f70	f71	f72	f73	f74	f75	f76	f77	f78	f79	f80	f81	f82	f83	f84	f85	f86	f87	f88	f89	f90	f91	f92	f93	f94	f95	f96	f97	f98	f99	
10	0	173	270	0	0	249	280	0	0	311	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	253	0	6	0	0	4	0	1	0	0	1	0	269	6	2	144	0	0	0	262	0	0	258	0	4	0	0	5	0	0	0	0	14	3	204	0	0	0	0	2	0	0	0	146	266	0	0	0	23	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	0	216	264	1	0	254	252	0	0	280	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	238	0	4	0	0	7	0	0	0	0	1	0	294	6	0	125	0	0	0	246	0	0	222	0	5	0	0	5	0	0	0	0	24	2	181	0	0	0	0	3	1	0	0	143	310	0	0	0	18	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	0	196	226	0	0	241	282	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	238	0	1	0	0	5	0	3	0	0	0	0	270	4	2	169	0	0	0	230	0	0	262	0	2	0	0	5	0	0	0	0	18	3	213	0	0	0	0	4	1	0	0	153	277	0	0	0	12	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	0	185	224	0	0	232	220	0	0	303	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	220	0	0	0	0	3	0	0	0	0	2	0	253	0	0	149	0	0	0	235	0	0	228	0	0	0	0	5	0	0	0	0	15	0	221	0	0	0	0	3	0	0	0	165	270	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14	0	198	264	0	0	245	205	0	0	342	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	254	0	2	0	0	6	0	0	0	0	0	0	255	3	3	151	0	0	0	236	0	0	165	0	4	0	0	8	0	0	0	0	19	2	209	0	0	0	0	2	0	0	0	140	290	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15	0	262	232	0	0	257	218	0	0	304	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	276	0	2	0	0	6	0	1	0	0	2	0	252	4	4	163	0	0	0	237	0	0	197	0	3	0	0	9	0	0	0	0	23	0	210	0	0	0	0	1	0	0	0	194	269	1	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16	0	236	275	0	0	216	243	0	0	322	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	269	0	0	0	0	3	0	0	0	0	0	0	266	4	1	169	0	0	0	256	0	0	187	0	2	0	0	6	0	0	0	0	19	0	260	0	0	0	0	3	0	0	0	212	284	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17	0	193	282	0	0	230	264	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	2	0	0	2	0	1	0	0	0	0	275	4	2	215	0	0	0	220	0	0	184	0	4	0	0	7	0	0	0	0	14	0	261	0	0	0	0	0	0	0	0	172	251	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18	0	207	282	0	0	199	239	0	0	312	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	2	0	0	3	0	0	0	0	0	0	297	4	0	232	0	0	0	248	0	0	191	0	0	0	0	2	0	0	0	0	11	0	260	0	0	0	0	2	0	0	0	155	269	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19	0	255	319	0	0	227	231	0	0	257	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	1	0	0	5	0	0	0	0	0	0	325	2	2	176	0	0	0	276	0	0	207	0	0	0	0	6	0	0	0	0	13	0	248	0	0	0	0	1	0	0	0	159	247	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20	0	240	316	0	0	218	161	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	1	0	0	5	0	0	0	0	0	0	301	3	0	133	0	0	0	231	0	0	186	0	3	0	0	4	0	0	0	0	13	0	209	0	0	0	0	2	0	0	0	149	264	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21	0	216	264	0	0	245	192	0	0	246	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	258	2	3	122	0	0	0	201	0	0	216	0	3	0	0	2	0	0	0	0	14	0	209	0	0	0	0	0	0	0	0	184	274	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22	0	218	251	0	0	240	202	0	0	284	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	1	0	0	5	0	0	0	0	0	0	312	1	4	142	0	0	0	240	0	0	211	0	2	0	0	6	0	0	0	0	14	0	192	0	0	0	0	0	0	0	0	181	248	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23	0	241	303	0	0	251	190	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	1	0	0	2	0	0	0	0	0	0	275	1	1	153	0	0	0	283	0	0	183	0	2	0	0	8	0	0	0	0	17	0	211	0	0	0	0	0	0	0	0	188	258	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24	0	197	305	0	0	287	214	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	2	0	0	0	0	0	0	281	1	2	159	0	0	0	263	0	0	196	0	0	0	0	6	0	0	0	0	12	0	230	0	0	0	0	0	0	0	0	150	264	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25	0	256	302	0	0	247	170	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	3	0	0	0	0	0	0	307	1	0	167	0	0	0	245	0	0	202	0	1	0	0	3	0	0	0	0	13	0	258	0	0	0	0	0	0	0	0	182	252	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26	0	298	274	0	0	247	189	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	2	0	0	0	0	0	0	292	0	2	158	0	0	0	255	0	0	204	0	1	0	0	8	0	0	0	0	11	0	256	0	0	0	0	1	0	0	0	164	253	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27	0	266	286	0	0	266	202	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	2	0	0	0	0	0	0	276	0	0	143	0	0	0	241	0	0	196	0	1	0	0	9	0	0	0	0	10	0	239	0	0	0	0	1	0	0	0	147	260	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28	0	204	275	0	0	250	183	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	6	0	0	0	0	0	0	291	0	3	151	0	0	0	254	0	0	176	0	1	0	0	7	0	0	0	0	12	0	181	0	0	0	0	0	0	0	0	171	282	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29	0	172	283	0	0	233	267	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	3	0	0	0	0	0	0	315	0	3	176	0	0	0	237	0	0	206	0	0	0	0	3	0	0	0	0	16	0	150	0	0	0	0	0	0	0	0	169	285	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30	0	176	278	0	0	255	280	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	3	0	0	0	0	0	0	259	0	0	149	0	0	0	234	0	0	220	0	0	0	0	9	0	0	0	0	9	0	132	0	0	0	0	0	0	0	0	192	294	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
--- Int Int               --
Ite	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63	f64	f65	f66	f67	f68	f69	f70	f71	f72	f73	f74	f75	f76	f77	f78	f79	f80	f81	f82	f83	f84	f85	f86	f87	f88	f89	f90	f91	f92	f93	f94	f95	f96	f97	f98	f99	
0	229	211	291	227	136	282	311	196	148	309	191	208	113	155	142	147	163	173	186	154	186	178	182	166	131	109	211	112	182	277	196	176	193	153	135	169	167	117	199	158	204	323	224	92	213	138	220	169	214	117	120	237	122	161	115	211	111	152	126	137	184	192	150	237	116	231	151	124	212	141	133	157	227	292	108	164	101	205	195	152	165	195	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	98	195	250	185	10	284	298	100	21	331	101	153	4	25	12	37	35	55	97	68	63	106	63	21	42	19	86	13	58	262	109	58	100	51	28	15	61	17	35	52	76	286	171	3	163	40	54	53	227	10	85	216	31	27	42	179	50	37	26	9	126	155	24	223	30	77	21	26	81	59	5	71	159	298	45	8	8	75	77	34	27	64	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	11	198	239	94	2	233	288	35	5	330	41	61	0	5	0	3	10	1	11	10	1	39	10	8	9	5	7	2	10	271	9	10	26	6	17	0	2	4	0	13	10	244	77	5	183	4	3	6	251	3	4	170	2	9	1	77	3	6	3	0	38	96	9	192	0	5	11	1	14	8	2	24	98	261	4	8	1	28	18	0	5	5	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	2	171	211	29	3	200	295	3	0	322	2	1	0	1	0	0	2	0	0	1	0	1	1	6	1	5	3	0	9	272	1	4	6	1	6	0	6	3	0	5	0	255	40	2	195	3	2	3	219	0	0	178	1	1	0	14	0	2	0	0	5	21	15	163	0	4	1	1	4	7	1	5	72	319	3	1	0	15	12	0	2	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0	163	242	8	0	171	298	0	0	271	7	0	0	0	0	0	0	1	0	0	0	2	0	6	0	1	3	0	2	242	0	2	2	0	2	0	6	1	0	6	0	231	26	5	154	1	0	1	222	0	0	216	1	11	0	5	0	1	0	0	3	14	11	196	0	0	0	0	3	5	0	0	150	316	2	2	0	14	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	0	179	244	1	0	218	323	0	0	255	5	0	0	1	0	0	0	2	0	0	0	2	0	7	0	0	0	0	0	241	0	1	1	0	2	0	6	0	0	4	0	262	27	1	150	0	0	0	226	0	0	265	0	4	0	0	0	0	0	0	4	21	7	183	0	0	0	0	2	5	0	0	180	248	0	0	0	6	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	0	233	218	2	0	199	337	0	0	252	4	0	0	0	0	0	0	0	1	0	0	0	0	8	0	1	1	0	1	243	0	3	0	0	11	0	6	0	0	3	0	275	16	5	168	1	0	0	279	0	0	200	0	6	0	1	2	0	0	0	1	17	8	184	0	1	0	0	5	3	0	0	177	306	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	0	243	237	0	0	190	301	0	0	313	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	241	1	1	0	0	5	0	1	0	0	0	0	267	10	2	196	0	0	0	245	0	0	158	0	8	0	1	0	0	0	0	1	17	8	174	0	0	1	0	1	2	0	0	165	319	0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	191	259	0	0	210	303	0	0	269	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	211	0	1	0	0	5	0	4	0	0	2	0	299	11	5	170	0	0	0	202	0	0	153	0	2	0	0	2	0	0	0	0	17	3	226	0	1	0	0	1	3	0	0	126	271	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	0	193	249	0	0	255	301	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	235	0	1	2	0	8	0	0	0	0	1	0	290	9	4	131	0	0	0	232	0	0	191	0	7	0	0	0	0	0	0	2	19	5	218	0	0	0	0	2	1	0	0	146	290	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	214	253	0	0	243	256	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	263	0	0	0	0	4	0	1	0	0	1	0	280	7	2	132	0	0	0	255	0	0	248	0	3	0	0	0	0	0	0	0	24	2	194	0	0	0	0	0	2	0	0	119	294	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	0	206	235	0	0	235	251	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	207	0	1	0	0	4	0	2	0	0	0	0	259	6	6	171	0	0	0	233	0	0	229	0	6	0	0	1	0	0	0	2	16	2	188	0	0	0	0	0	0	0	0	107	299	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	0	197	238	0	0	242	221	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	171	0	1	0	0	6	0	1	0	0	0	0	276	5	0	189	0	0	0	234	0	0	200	0	6	0	0	0	0	0	0	0	31	2	196	0	0	0	0	1	1	0	0	122	277	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	0	212	247	0	0	217	193	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	3	0	1	0	0	1	0	276	4	5	197	0	0	0	193	0	0	173	0	5	0	0	1	0	0	0	0	12	1	221	0	0	0	0	0	1	0	0	128	297	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14	0	221	252	0	0	271	192	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	1	0	0	5	0	0	0	0	0	0	285	5	2	192	0	0	0	214	0	0	178	0	2	0	0	0	0	0	0	0	17	1	205	0	0	0	0	0	0	0	0	147	303	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15	0	257	265	0	0	228	205	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	1	0	0	3	0	0	0	0	1	0	264	5	5	161	0	0	0	264	0	0	194	0	2	0	0	1	0	0	0	0	17	0	240	0	0	0	0	1	0	0	0	152	278	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16	0	208	260	0	0	232	264	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	5	0	1	0	0	0	0	300	2	4	196	0	0	0	267	0	0	204	0	5	0	0	1	0	0	0	0	10	0	270	0	0	0	0	0	0	0	0	151	266	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17	0	178	278	0	0	178	230	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	1	0	0	1	0	0	0	0	0	0	277	1	1	229	0	0	0	248	0	0	172	0	1	0	0	2	0	0	0	0	24	0	247	0	0	0	0	0	0	0	0	143	291	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18	0	220	315	0	0	185	220	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	1	0	0	6	0	1	0	0	0	0	328	3	5	214	0	0	0	226	0	0	188	0	4	0	0	0	0	0	0	0	11	0	257	0	0	0	0	0	0	0	0	145	289	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19	0	240	284	0	0	207	227	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	1	0	0	3	0	0	0	0	0	0	291	1	0	189	0	0	0	241	0	0	171	0	3	0	0	0	0	0	0	0	13	0	241	0	0	0	0	0	0	0	0	156	266	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20	0	197	281	0	0	255	193	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	1	0	0	3	0	0	0	0	0	0	274	0	5	166	0	0	0	213	0	0	172	0	1	0	0	0	0	0	0	0	13	0	204	0	0	0	0	0	0	0	0	154	302	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21	0	189	277	0	0	202	191	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	0	2	0	0	0	0	0	0	266	0	3	157	0	0	0	207	0	0	202	0	2	0	0	1	0	0	0	0	7	0	154	0	0	0	0	0	0	0	0	182	248	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22	0	245	262	0	0	238	206	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	2	0	0	0	0	0	0	272	0	4	195	0	0	0	233	0	0	173	0	3	0	0	1	0	0	0	0	12	0	193	0	0	0	0	0	0	0	0	163	285	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23	0	223	259	0	0	266	215	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	2	0	0	0	0	0	0	268	0	4	202	0	0	0	268	0	0	198	0	3	0	0	0	0	0	0	0	12	0	209	0	0	0	0	0	0	0	0	147	308	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24	0	203	278	0	0	231	164	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	3	0	0	0	0	0	0	283	0	1	212	0	0	0	244	0	0	194	0	4	0	0	0	0	0	0	0	12	0	241	0	0	0	0	0	0	0	0	155	290	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25	0	213	259	0	0	205	189	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	5	0	0	0	0	0	0	320	0	5	182	0	0	0	260	0	0	183	0	0	0	0	2	0	0	0	0	9	0	215	0	0	0	0	0	0	0	0	145	250	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26	0	256	242	0	0	246	186	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	6	0	0	0	0	0	0	283	0	2	162	0	0	0	256	0	0	198	0	1	0	0	2	0	0	0	0	10	0	210	0	0	0	0	0	0	0	0	138	240	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27	0	239	249	0	0	240	190	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	306	0	3	150	0	0	0	224	0	0	192	0	3	0	0	0	0	0	0	0	20	0	207	0	0	0	0	0	0	0	0	133	269	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28	0	178	219	0	0	251	217	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	2	0	0	0	0	0	0	279	0	3	178	0	0	0	205	0	0	170	0	1	0	0	0	0	0	0	0	8	0	172	0	0	0	0	0	0	0	0	147	306	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29	0	189	245	0	0	254	318	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	2	0	0	0	0	0	0	281	0	4	193	0	0	0	219	0	0	203	0	2	0	0	3	0	0	0	0	10	0	158	0	0	0	0	0	0	0	0	164	315	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30	0	185	205	0	0	228	303	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	4	0	0	0	0	0	0	272	0	4	166	0	0	0	243	0	0	201	0	1	0	0	2	0	0	0	0	11	0	166	0	0	0	0	0	0	0	0	169	276	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
--- Nat Int               --
Ite	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63	f64	f65	f66	f67	f68	f69	f70	f71	f72	f73	f74	f75	f76	f77	f78	f79	f80	f81	f82	f83	f84	f85	f86	f87	f88	f89	f90	f91	f92	f93	f94	f95	f96	f97	f98	f99	
